019-12-25T23:42:29.081+07:00	INFO 	R1 receive event <-495:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>32
2019-12-26T01:08:55.404+07:00	INFO 	P1 receive event <-557:Evt,DF012,Clamped Off>9D
2019-12-26T01:08:55.408+07:00	INFO 	P1 receive event <-558:Evt,DF013,Unclamped On>24
2019-12-26T01:08:55.465+07:00	INFO 	P1 receive message <664:Res,0,OK>26
2019-12-26T01:08:55.496+07:00	INFO 	R1 send <78:Init>3D
2019-12-26T01:08:55.528+07:00	INFO 	R1 receive message <78:Ack,0>14
2019-12-26T01:08:56.846+07:00	INFO 	R1 receive message <78:Res,0>2F
2019-12-26T01:08:56.875+07:00	INFO 	R1 send <80:Home>2B
2019-12-26T01:08:56.911+07:00	INFO 	R1 receive message <80:Ack,0>0D
2019-12-26T01:08:59.150+07:00	INFO 	R1 receive message <80:Res,0>28
2019-12-26T01:08:59.153+07:00	INFO 	R1 send <83:QryCpos,R1:B1,Symbl>05
2019-12-26T01:08:59.206+07:00	INFO 	R1 receive message <83:Ack,0>10
2019-12-26T01:08:59.234+07:00	INFO 	R1 receive message <83:Res,P1:1,Safe>92
2019-12-26T01:08:59.268+07:00	INFO 	P1 send <675:Home>65
2019-12-26T01:08:59.296+07:00	INFO 	P1 receive message <675:Ack,0>47
2019-12-26T01:08:59.325+07:00	INFO 	P1 receive event <-559:Evt,3FE01,Loadport Requires Homing>E7
2019-12-26T01:08:59.348+07:00	INFO 	P1 receive event <-560:Evt,DF011,Clamped On>38
2019-12-26T01:08:59.352+07:00	INFO 	P1 receive event <-561:Evt,DF014,Unclamped Off>7D
2019-12-26T01:09:00.015+07:00	INFO 	P1 receive event <-562:Evt,DF012,Clamped Off>99
2019-12-26T01:09:00.019+07:00	INFO 	P1 receive event <-563:Evt,DF013,Unclamped On>20
2019-12-26T01:09:00.082+07:00	INFO 	P1 receive message <675:Res,0,OK>28
2019-12-26T01:09:00.122+07:00	INFO 	P1 send <676:Load,Open>1B
2019-12-26T01:09:00.152+07:00	INFO 	P1 receive message <676:Ack,0>48
2019-12-26T01:09:00.189+07:00	INFO 	P1 receive event <-564:Evt,DF024,FOUP Door Chucked>72
2019-12-26T01:09:00.213+07:00	INFO 	P1 receive event <-565:Evt,DF031,PDO Docked Off>34
2019-12-26T01:09:00.217+07:00	INFO 	P1 receive event <-566:Evt,DF021,FOUP Door Latched Off>AA
2019-12-26T01:09:00.221+07:00	INFO 	P1 receive event <-567:Evt,DF022,FOUP Door Unlatched On>31
2019-12-26T01:09:00.306+07:00	INFO 	P1 receive event <-568:Evt,DF011,Clamped On>40
2019-12-26T01:09:00.309+07:00	INFO 	P1 receive event <-569:Evt,DF014,Unclamped Off>85
2019-12-26T01:09:00.822+07:00	INFO 	P1 receive event <-570:Evt,DF018,Undocked Off>15
2019-12-26T01:09:01.293+07:00	INFO 	P1 receive event <-571:Evt,DF015,Docked On>D2
2019-12-26T01:09:01.733+07:00	INFO 	P1 receive event <-572:Evt,DF030,PDO Docked On>D3
2019-12-26T01:09:01.783+07:00	INFO 	P1 receive event <-573:Evt,DF031,PDO Docked Off>33
2019-12-26T01:09:05.385+07:00	INFO 	P1 receive event <-574:Evt,DF032,PDO Undocked On>BA
2019-12-26T01:09:05.418+07:00	INFO 	P1 receive event <-575:Evt,DF035,PDO Raised Off>47
2019-12-26T01:09:08.266+07:00	INFO 	P1 receive event <-576:Evt,DF036,POD Lowered On>65
2019-12-26T01:09:08.294+07:00	INFO 	P1 receive event <-577:Evt,DF040,Mapper in safe location>43
2019-12-26T01:09:08.923+07:00	INFO 	P1 receive message <676:Res,0,OK>29
2019-12-26T01:09:08.956+07:00	INFO 	P1 send <686:GetMap>1C
2019-12-26T01:09:08.983+07:00	INFO 	P1 receive message <686:Ack,0>49
2019-12-26T01:09:09.009+07:00	INFO 	P1 receive message <686:Res,0,25,1;0.76;0.04,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00>A7
2019-12-26T01:09:14.089+07:00	INFO 	R1 send <99:GetWaf,R1:B1,P1:1>5E
2019-12-26T01:09:14.118+07:00	INFO 	R1 receive message <99:Ack,0>17
2019-12-26T01:09:15.120+07:00	INFO 	R1 receive event <-516:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>2C
2019-12-26T01:09:16.614+07:00	INFO 	R1 receive event <-517:Evt,8F203,3,R1:B1,P1:1,GetWaf,^1 is now retracted from ^2 during ^3 command>95
2019-12-26T01:09:16.642+07:00	INFO 	R1 receive message <99:Res,0>32
2019-12-26T01:09:16.670+07:00	INFO 	R1 send <103:QryCpos,R1:B1,Symbl>2E
2019-12-26T01:09:16.699+07:00	INFO 	R1 receive message <103:Ack,0>39
2019-12-26T01:09:16.736+07:00	INFO 	R1 receive message <103:Res,P1:1,Safe>BB
2019-12-26T01:09:16.767+07:00	INFO 	R1 send <104:PutWaf,R1:B1,P1:25>D0
2019-12-26T01:09:16.794+07:00	INFO 	R1 receive message <104:Ack,0>3A
2019-12-26T01:09:17.516+07:00	INFO 	R1 receive event <-518:Evt,8F201,3,R1:B1,P1:25,PutWaf,^1 is now pointing at ^2 during ^3 command>AE
2019-12-26T01:09:18.522+07:00	INFO 	R1 receive event <-519:Evt,8F202,3,R1:B1,P1:25,PutWaf,^1 is now extended into ^2 during ^3 command>7E
2019-12-26T01:09:19.787+07:00	INFO 	R1 receive event <-520:Evt,8F203,3,R1:B1,P1:25,PutWaf,^1 is now retracted from ^2 during ^3 command>DE
2019-12-26T01:09:19.818+07:00	INFO 	R1 receive message <104:Res,0>55
2019-12-26T01:09:19.848+07:00	INFO 	R1 send <108:QryCpos,R1:B1,Symbl>33
2019-12-26T01:09:19.875+07:00	INFO 	R1 receive message <108:Ack,0>3E
2019-12-26T01:09:19.905+07:00	INFO 	R1 receive message <108:Res,P1:25,Safe>F6
2019-12-26T01:09:29.937+07:00	INFO 	R1 send <119:GetWaf,R1:B1,P1:25>BD
2019-12-26T01:09:29.966+07:00	INFO 	R1 receive message <119:Ack,0>40
2019-12-26T01:09:30.962+07:00	INFO 	R1 receive event <-521:Evt,8F202,3,R1:B1,P1:25,GetWaf,^1 is now extended into ^2 during ^3 command>5E
2019-12-26T01:09:32.453+07:00	INFO 	R1 receive event <-522:Evt,8F203,3,R1:B1,P1:25,GetWaf,^1 is now retracted from ^2 during ^3 command>C7
2019-12-26T01:09:32.483+07:00	INFO 	R1 receive message <119:Res,0>5B
2019-12-26T01:09:32.516+07:00	INFO 	R1 send <123:QryCpos,R1:B1,Symbl>30
2019-12-26T01:09:32.544+07:00	INFO 	R1 receive message <123:Ack,0>3B
2019-12-26T01:09:32.572+07:00	INFO 	R1 receive message <123:Res,P1:25,Safe>F3
2019-12-26T01:09:32.602+07:00	INFO 	R1 send <124:PutWaf,R1:B1,P1:1>9C
2019-12-26T01:09:32.633+07:00	INFO 	R1 receive message <124:Ack,0>3C
2019-12-26T01:09:33.351+07:00	INFO 	R1 receive event <-523:Evt,8F201,3,R1:B1,P1:1,PutWaf,^1 is now pointing at ^2 during ^3 command>74
2019-12-26T01:09:34.357+07:00	INFO 	R1 receive event <-524:Evt,8F202,3,R1:B1,P1:1,PutWaf,^1 is now extended into ^2 during ^3 command>44
2019-12-26T01:09:35.622+07:00	INFO 	R1 receive event <-525:Evt,8F203,3,R1:B1,P1:1,PutWaf,^1 is now retracted from ^2 during ^3 command>AD
2019-12-26T01:09:35.653+07:00	INFO 	R1 receive message <124:Res,0>57
2019-12-26T01:09:35.683+07:00	INFO 	R1 send <128:QryCpos,R1:B1,Symbl>35
2019-12-26T01:09:35.711+07:00	INFO 	R1 receive message <128:Ack,0>40
2019-12-26T01:09:35.741+07:00	INFO 	R1 receive message <128:Res,P1:1,Safe>C2
2019-12-26T01:09:40.785+07:00	INFO 	P1 send <719:Unload,Unclamp>3A
2019-12-26T01:09:40.835+07:00	INFO 	P1 receive message <719:Ack,0>46
2019-12-26T01:09:41.503+07:00	INFO 	P1 receive event <-578:Evt,DF037,POD Lowered Off>C6
2019-12-26T01:09:41.507+07:00	INFO 	P1 receive event <-579:Evt,DF041,Mapper not in safe location>B7
2019-12-26T01:09:43.610+07:00	INFO 	P1 receive event <-580:Evt,DF034,PDO Raised On>E4
2019-12-26T01:09:43.640+07:00	INFO 	P1 receive event <-581:Evt,DF033,PDO Undocked Off>17
2019-12-26T01:09:44.895+07:00	INFO 	P1 receive event <-582:Evt,DF030,PDO Docked On>D4
2019-12-26T01:09:44.903+07:00	INFO 	P1 receive event <-583:Evt,DF023,FOUP Door Unlatched Off>8E
2019-12-26T01:09:44.907+07:00	INFO 	P1 receive event <-584:Evt,DF020,FOUP Door Latched On>4B
2019-12-26T01:09:44.927+07:00	INFO 	P1 receive event <-585:Evt,DF025,FOUP Door Unchucked>59
2019-12-26T01:09:45.866+07:00	INFO 	P1 receive event <-586:Evt,DF016,Docked Off>37
2019-12-26T01:09:46.446+07:00	INFO 	P1 receive event <-587:Evt,DF017,Undocked On>BE
2019-12-26T01:09:46.466+07:00	INFO 	P1 receive event <-588:Evt,DF012,Clamped Off>A1
2019-12-26T01:09:46.470+07:00	INFO 	P1 receive event <-589:Evt,DF013,Unclamped On>28
2019-12-26T01:09:46.531+07:00	INFO 	P1 receive message <719:Res,0,OK>27
2019-12-26T01:09:46.562+07:00	INFO 	R1 send <140:Init>63
2019-12-26T01:09:46.596+07:00	INFO 	R1 receive message <140:Ack,0>3A
2019-12-26T01:09:47.916+07:00	INFO 	R1 receive message <140:Res,0>55
2019-12-26T01:09:47.944+07:00	INFO 	R1 send <142:Home>5A
2019-12-26T01:09:47.974+07:00	INFO 	R1 receive message <142:Ack,0>3C
2019-12-26T01:09:50.222+07:00	INFO 	R1 receive message <142:Res,0>57
2019-12-26T01:09:50.224+07:00	INFO 	R1 send <145:QryCpos,R1:B1,Symbl>34
2019-12-26T01:09:50.277+07:00	INFO 	R1 receive message <145:Ack,0>3F
2019-12-26T01:09:50.303+07:00	INFO 	R1 receive message <145:Res,P1:1,Safe>C1
2019-12-26T01:09:50.335+07:00	INFO 	P1 send <729:Home>65
2019-12-26T01:09:50.367+07:00	INFO 	P1 receive message <729:Ack,0>47
2019-12-26T01:09:50.395+07:00	INFO 	P1 receive event <-590:Evt,3FE01,Loadport Requires Homing>E2
2019-12-26T01:09:50.423+07:00	INFO 	P1 receive event <-591:Evt,DF011,Clamped On>3C
2019-12-26T01:09:50.431+07:00	INFO 	P1 receive event <-592:Evt,DF014,Unclamped Off>81
2019-12-26T01:09:51.090+07:00	INFO 	P1 receive event <-593:Evt,DF012,Clamped Off>9D
2019-12-26T01:09:51.094+07:00	INFO 	P1 receive event <-594:Evt,DF013,Unclamped On>24
2019-12-26T01:09:51.155+07:00	INFO 	P1 receive message <729:Res,0,OK>28
2019-12-26T01:09:51.188+07:00	INFO 	P1 send <731:Load,Open>13
2019-12-26T01:09:51.215+07:00	INFO 	P1 receive message <731:Ack,0>40
2019-12-26T01:09:51.257+07:00	INFO 	P1 receive event <-595:Evt,DF024,FOUP Door Chucked>76
2019-12-26T01:09:51.277+07:00	INFO 	P1 receive event <-596:Evt,DF031,PDO Docked Off>38
2019-12-26T01:09:51.281+07:00	INFO 	P1 receive event <-597:Evt,DF021,FOUP Door Latched Off>AE
2019-12-26T01:09:51.285+07:00	INFO 	P1 receive event <-598:Evt,DF022,FOUP Door Unlatched On>35
2019-12-26T01:09:51.333+07:00	INFO 	P1 receive event <-599:Evt,DF011,Clamped On>44
2019-12-26T01:09:51.337+07:00	INFO 	P1 receive event <-600:Evt,DF014,Unclamped Off>77
2019-12-26T01:09:51.874+07:00	INFO 	P1 receive event <-601:Evt,DF018,Undocked Off>10
2019-12-26T01:09:52.345+07:00	INFO 	P1 receive event <-602:Evt,DF015,Docked On>CD
2019-12-26T01:09:52.782+07:00	INFO 	P1 receive event <-603:Evt,DF030,PDO Docked On>CE
2019-12-26T01:09:52.832+07:00	INFO 	P1 receive event <-604:Evt,DF031,PDO Docked Off>2E
2019-12-26T01:09:56.434+07:00	INFO 	P1 receive event <-605:Evt,DF032,PDO Undocked On>B5
2019-12-26T01:09:56.465+07:00	INFO 	P1 receive event <-606:Evt,DF035,PDO Raised Off>42
2019-12-26T01:09:59.312+07:00	INFO 	P1 receive event <-607:Evt,DF036,POD Lowered On>60
2019-12-26T01:09:59.316+07:00	INFO 	P1 receive event <-608:Evt,DF040,Mapper in safe location>3E
2019-12-26T01:09:59.969+07:00	INFO 	P1 receive message <731:Res,0,OK>21
2019-12-26T01:09:59.999+07:00	INFO 	P1 send <741:GetMap>14
2019-12-26T01:10:00.026+07:00	INFO 	P1 receive message <741:Ack,0>41
2019-12-26T01:10:00.052+07:00	INFO 	P1 receive message <741:Res,0,25,1;0.76;0.04,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00>9F
2019-12-26T01:10:05.132+07:00	INFO 	R1 send <161:GetWaf,R1:B1,P1:1>84
2019-12-26T01:10:05.174+07:00	INFO 	R1 receive message <161:Ack,0>3D
2019-12-26T01:10:06.163+07:00	INFO 	R1 receive event <-526:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>2D
2019-12-26T01:10:07.653+07:00	INFO 	R1 receive event <-527:Evt,8F203,3,R1:B1,P1:1,GetWaf,^1 is now retracted from ^2 during ^3 command>96
2019-12-26T01:10:07.681+07:00	INFO 	R1 receive message <161:Res,0>58
2019-12-26T01:10:07.709+07:00	INFO 	R1 send <165:QryCpos,R1:B1,Symbl>36
2019-12-26T01:10:07.735+07:00	INFO 	R1 receive message <165:Ack,0>41
2019-12-26T01:10:07.765+07:00	INFO 	R1 receive message <165:Res,P1:1,Safe>C3
2019-12-26T01:10:07.798+07:00	INFO 	R1 send <166:PutWaf,R1:B1,P1:25>D8
2019-12-26T01:10:07.799+07:00	INFO 	R1 receive message <166:Ack,0>42
2019-12-26T01:10:08.547+07:00	INFO 	R1 receive event <-528:Evt,8F201,3,R1:B1,P1:25,PutWaf,^1 is now pointing at ^2 during ^3 command>AF
2019-12-26T01:10:09.554+07:00	INFO 	R1 receive event <-529:Evt,8F202,3,R1:B1,P1:25,PutWaf,^1 is now extended into ^2 during ^3 command>7F
2019-12-26T01:10:10.815+07:00	INFO 	R1 receive event <-530:Evt,8F203,3,R1:B1,P1:25,PutWaf,^1 is now retracted from ^2 during ^3 command>DF
2019-12-26T01:10:10.845+07:00	INFO 	R1 receive message <166:Res,0>5D
2019-12-26T01:10:10.877+07:00	INFO 	R1 send <170:QryCpos,R1:B1,Symbl>32
2019-12-26T01:10:10.907+07:00	INFO 	R1 receive message <170:Ack,0>3D
2019-12-26T01:10:10.937+07:00	INFO 	R1 receive message <170:Res,P1:25,Safe>F5
2019-12-26T01:10:20.972+07:00	INFO 	R1 send <181:GetWaf,R1:B1,P1:25>BC
2019-12-26T01:10:21.000+07:00	INFO 	R1 receive message <181:Ack,0>3F
2019-12-26T01:10:21.995+07:00	INFO 	R1 receive event <-531:Evt,8F202,3,R1:B1,P1:25,GetWaf,^1 is now extended into ^2 during ^3 command>5F
2019-12-26T01:10:23.486+07:00	INFO 	R1 receive event <-532:Evt,8F203,3,R1:B1,P1:25,GetWaf,^1 is now retracted from ^2 during ^3 command>C8
2019-12-26T01:10:23.517+07:00	INFO 	R1 receive message <181:Res,0>5A
2019-12-26T01:10:23.547+07:00	INFO 	R1 send <185:QryCpos,R1:B1,Symbl>38
2019-12-26T01:10:23.577+07:00	INFO 	R1 receive message <185:Ack,0>43
2019-12-26T01:10:23.604+07:00	INFO 	R1 receive message <185:Res,P1:25,Safe>FB
2019-12-26T01:10:23.635+07:00	INFO 	R1 send <186:PutWaf,R1:B1,P1:1>A4
2019-12-26T01:10:23.637+07:00	INFO 	R1 receive message <186:Ack,0>44
2019-12-26T01:10:24.382+07:00	INFO 	R1 receive event <-533:Evt,8F201,3,R1:B1,P1:1,PutWaf,^1 is now pointing at ^2 during ^3 command>75
2019-12-26T01:10:25.386+07:00	INFO 	R1 receive event <-534:Evt,8F202,3,R1:B1,P1:1,PutWaf,^1 is now extended into ^2 during ^3 command>45
2019-12-26T01:10:26.653+07:00	INFO 	R1 receive event <-535:Evt,8F203,3,R1:B1,P1:1,PutWaf,^1 is now retracted from ^2 during ^3 command>AE
2019-12-26T01:10:26.681+07:00	INFO 	R1 receive message <186:Res,0>5F
2019-12-26T01:10:26.710+07:00	INFO 	R1 send <190:QryCpos,R1:B1,Symbl>34
2019-12-26T01:10:26.739+07:00	INFO 	R1 receive message <190:Ack,0>3F
2019-12-26T01:10:26.766+07:00	INFO 	R1 receive message <190:Res,P1:1,Safe>C1
2019-12-26T01:10:31.803+07:00	INFO 	P1 send <774:Unload,Unclamp>3B
2019-12-26T01:10:31.839+07:00	INFO 	P1 receive message <774:Ack,0>47
2019-12-26T01:10:32.520+07:00	INFO 	P1 receive event <-609:Evt,DF037,POD Lowered Off>C1
2019-12-26T01:10:32.524+07:00	INFO 	P1 receive event <-610:Evt,DF041,Mapper not in safe location>A9
2019-12-26T01:10:34.625+07:00	INFO 	P1 receive event <-611:Evt,DF034,PDO Raised On>DF
2019-12-26T01:10:34.656+07:00	INFO 	P1 receive event <-612:Evt,DF033,PDO Undocked Off>12
2019-12-26T01:10:35.917+07:00	INFO 	P1 receive event <-613:Evt,DF030,PDO Docked On>CF
2019-12-26T01:10:35.924+07:00	INFO 	P1 receive event <-614:Evt,DF023,FOUP Door Unlatched Off>89
2019-12-26T01:10:35.929+07:00	INFO 	P1 receive event <-615:Evt,DF020,FOUP Door Latched On>46
2019-12-26T01:10:35.948+07:00	INFO 	P1 receive event <-616:Evt,DF025,FOUP Door Unchucked>54
2019-12-26T01:10:36.886+07:00	INFO 	P1 receive event <-617:Evt,DF016,Docked Off>32
2019-12-26T01:10:37.468+07:00	INFO 	P1 receive event <-618:Evt,DF017,Undocked On>B9
2019-12-26T01:10:37.487+07:00	INFO 	P1 receive event <-619:Evt,DF012,Clamped Off>9C
2019-12-26T01:10:37.491+07:00	INFO 	P1 receive event <-620:Evt,DF013,Unclamped On>1A
2019-12-26T01:10:37.554+07:00	INFO 	P1 receive message <774:Res,0,OK>28
2019-12-26T01:10:37.587+07:00	INFO 	R1 send <202:Init>62
2019-12-26T01:10:37.590+07:00	INFO 	R1 receive message <202:Ack,0>39
2019-12-26T01:10:38.936+07:00	INFO 	R1 receive message <202:Res,0>54
2019-12-26T01:10:38.967+07:00	INFO 	R1 send <204:Home>59
2019-12-26T01:10:38.968+07:00	INFO 	R1 receive message <204:Ack,0>3B
2019-12-26T01:10:41.235+07:00	INFO 	R1 receive message <204:Res,0>56
2019-12-26T01:10:41.237+07:00	INFO 	R1 send <207:QryCpos,R1:B1,Symbl>33
2019-12-26T01:10:41.292+07:00	INFO 	R1 receive message <207:Ack,0>3E
2019-12-26T01:10:41.319+07:00	INFO 	R1 receive message <207:Res,P1:1,Safe>C0
2019-12-26T01:10:41.349+07:00	INFO 	P1 send <784:Home>66
2019-12-26T01:10:41.377+07:00	INFO 	P1 receive message <784:Ack,0>48
2019-12-26T01:10:41.408+07:00	INFO 	P1 receive event <-621:Evt,3FE01,Loadport Requires Homing>DD
2019-12-26T01:10:41.428+07:00	INFO 	P1 receive event <-622:Evt,DF011,Clamped On>37
2019-12-26T01:10:41.432+07:00	INFO 	P1 receive event <-623:Evt,DF014,Unclamped Off>7C
2019-12-26T01:10:42.104+07:00	INFO 	P1 receive event <-624:Evt,DF012,Clamped Off>98
2019-12-26T01:10:42.108+07:00	INFO 	P1 receive event <-625:Evt,DF013,Unclamped On>1F
2019-12-26T01:10:42.168+07:00	INFO 	P1 receive message <784:Res,0,OK>29
2019-12-26T01:10:42.201+07:00	INFO 	P1 send <786:Load,Open>1D
2019-12-26T01:10:42.228+07:00	INFO 	P1 receive message <786:Ack,0>4A
2019-12-26T01:10:42.269+07:00	INFO 	P1 receive event <-626:Evt,DF024,FOUP Door Chucked>71
2019-12-26T01:10:42.293+07:00	INFO 	P1 receive event <-627:Evt,DF031,PDO Docked Off>33
2019-12-26T01:10:42.298+07:00	INFO 	P1 receive event <-628:Evt,DF021,FOUP Door Latched Off>A9
2019-12-26T01:10:42.301+07:00	INFO 	P1 receive event <-629:Evt,DF022,FOUP Door Unlatched On>30
2019-12-26T01:10:42.351+07:00	INFO 	P1 receive event <-630:Evt,DF011,Clamped On>36
2019-12-26T01:10:42.355+07:00	INFO 	P1 receive event <-631:Evt,DF014,Unclamped Off>7B
2019-12-26T01:10:42.891+07:00	INFO 	P1 receive event <-632:Evt,DF018,Undocked Off>14
2019-12-26T01:10:43.363+07:00	INFO 	P1 receive event <-633:Evt,DF015,Docked On>D1
2019-12-26T01:10:43.803+07:00	INFO 	P1 receive event <-634:Evt,DF030,PDO Docked On>D2
2019-12-26T01:10:43.854+07:00	INFO 	P1 receive event <-635:Evt,DF031,PDO Docked Off>32
2019-12-26T01:10:47.459+07:00	INFO 	P1 receive event <-636:Evt,DF032,PDO Undocked On>B9
2019-12-26T01:10:47.494+07:00	INFO 	P1 receive event <-637:Evt,DF035,PDO Raised Off>46
2019-12-26T01:10:50.337+07:00	INFO 	P1 receive event <-638:Evt,DF036,POD Lowered On>64
2019-12-26T01:10:50.341+07:00	INFO 	P1 receive event <-639:Evt,DF040,Mapper in safe location>42
2019-12-26T01:10:50.996+07:00	INFO 	P1 receive message <786:Res,0,OK>2B
2019-12-26T01:10:51.028+07:00	INFO 	P1 send <796:GetMap>1E
2019-12-26T01:10:51.055+07:00	INFO 	P1 receive message <796:Ack,0>4B
2019-12-26T01:10:51.081+07:00	INFO 	P1 receive message <796:Res,0,25,1;0.76;0.04,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00>A9
2019-12-26T01:10:56.160+07:00	INFO 	R1 send <223:GetWaf,R1:B1,P1:1>83
2019-12-26T01:10:56.188+07:00	INFO 	R1 receive message <223:Ack,0>3C
2019-12-26T01:10:57.190+07:00	INFO 	R1 receive event <-536:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>2E
2019-12-26T01:10:58.680+07:00	INFO 	R1 receive event <-537:Evt,8F203,3,R1:B1,P1:1,GetWaf,^1 is now retracted from ^2 during ^3 command>97
2019-12-26T01:10:58.708+07:00	INFO 	R1 receive message <223:Res,0>57
2019-12-26T01:10:58.738+07:00	INFO 	R1 send <227:QryCpos,R1:B1,Symbl>35
2019-12-26T01:10:58.764+07:00	INFO 	R1 receive message <227:Ack,0>40
2019-12-26T01:10:58.796+07:00	INFO 	R1 receive message <227:Res,P1:1,Safe>C2
2019-12-26T01:10:58.827+07:00	INFO 	R1 send <228:PutWaf,R1:B1,P1:25>D7
2019-12-26T01:10:58.855+07:00	INFO 	R1 receive message <228:Ack,0>41
2019-12-26T01:10:59.577+07:00	INFO 	R1 receive event <-538:Evt,8F201,3,R1:B1,P1:25,PutWaf,^1 is now pointing at ^2 during ^3 command>B0
2019-12-26T01:11:00.582+07:00	INFO 	R1 receive event <-539:Evt,8F202,3,R1:B1,P1:25,PutWaf,^1 is now extended into ^2 during ^3 command>80
2019-12-26T01:11:01.849+07:00	INFO 	R1 receive event <-540:Evt,8F203,3,R1:B1,P1:25,PutWaf,^1 is now retracted from ^2 during ^3 command>E0
2019-12-26T01:11:01.878+07:00	INFO 	R1 receive message <228:Res,0>5C
2019-12-26T01:11:01.907+07:00	INFO 	R1 send <232:QryCpos,R1:B1,Symbl>31
2019-12-26T01:11:01.935+07:00	INFO 	R1 receive message <232:Ack,0>3C
2019-12-26T01:11:01.964+07:00	INFO 	R1 receive message <232:Res,P1:25,Safe>F4
2019-12-26T01:11:11.998+07:00	INFO 	R1 send <243:GetWaf,R1:B1,P1:25>BB
2019-12-26T01:11:12.000+07:00	INFO 	R1 receive message <243:Ack,0>3E
2019-12-26T01:11:13.021+07:00	INFO 	R1 receive event <-541:Evt,8F202,3,R1:B1,P1:25,GetWaf,^1 is now extended into ^2 during ^3 command>60
2019-12-26T01:11:14.513+07:00	INFO 	R1 receive event <-542:Evt,8F203,3,R1:B1,P1:25,GetWaf,^1 is now retracted from ^2 during ^3 command>C9
2019-12-26T01:11:14.545+07:00	INFO 	R1 receive message <243:Res,0>59
2019-12-26T01:11:14.577+07:00	INFO 	R1 send <247:QryCpos,R1:B1,Symbl>37
2019-12-26T01:11:14.607+07:00	INFO 	R1 receive message <247:Ack,0>42
2019-12-26T01:11:14.638+07:00	INFO 	R1 receive message <247:Res,P1:25,Safe>FA
2019-12-26T01:11:14.669+07:00	INFO 	R1 send <248:PutWaf,R1:B1,P1:1>A3
2019-12-26T01:11:14.697+07:00	INFO 	R1 receive message <248:Ack,0>43
2019-12-26T01:11:15.417+07:00	INFO 	R1 receive event <-543:Evt,8F201,3,R1:B1,P1:1,PutWaf,^1 is now pointing at ^2 during ^3 command>76
2019-12-26T01:11:16.420+07:00	INFO 	R1 receive event <-544:Evt,8F202,3,R1:B1,P1:1,PutWaf,^1 is now extended into ^2 during ^3 command>46
2019-12-26T01:11:17.687+07:00	INFO 	R1 receive event <-545:Evt,8F203,3,R1:B1,P1:1,PutWaf,^1 is now retracted from ^2 during ^3 command>AF
2019-12-26T01:11:17.720+07:00	INFO 	R1 receive message <248:Res,0>5E
2019-12-26T01:11:17.749+07:00	INFO 	R1 send <252:QryCpos,R1:B1,Symbl>33
2019-12-26T01:11:17.776+07:00	INFO 	R1 receive message <252:Ack,0>3E
2019-12-26T01:11:17.807+07:00	INFO 	R1 receive message <252:Res,P1:1,Safe>C0
2019-12-26T01:11:22.844+07:00	INFO 	P1 send <829:Unload,Unclamp>3C
2019-12-26T01:11:22.886+07:00	INFO 	P1 receive message <829:Ack,0>48
2019-12-26T01:11:23.560+07:00	INFO 	P1 receive event <-640:Evt,DF037,POD Lowered Off>BC
2019-12-26T01:11:23.565+07:00	INFO 	P1 receive event <-641:Evt,DF041,Mapper not in safe location>AD
2019-12-26T01:11:25.666+07:00	INFO 	P1 receive event <-642:Evt,DF034,PDO Raised On>E3
2019-12-26T01:11:25.696+07:00	INFO 	P1 receive event <-643:Evt,DF033,PDO Undocked Off>16
2019-12-26T01:11:26.954+07:00	INFO 	P1 receive event <-644:Evt,DF030,PDO Docked On>D3
2019-12-26T01:11:26.962+07:00	INFO 	P1 receive event <-645:Evt,DF023,FOUP Door Unlatched Off>8D
